open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-11-01 00:00:00+00:00,70292.01,70470.0,68830.0,69369.99,6736.08255,2024-11-01 03:59:59.999000+00:00,468627725.6975632,897243,2932.13818,204120968.5997657
2024-11-01 04:00:00+00:00,69369.99,69699.14,69080.0,69273.7,3840.13342,2024-11-01 07:59:59.999000+00:00,266506698.7484559,490410,1739.04809,120693689.1959147
2024-11-01 08:00:00+00:00,69273.7,70228.0,69237.26,70002.01,4258.62726,2024-11-01 11:59:59.999000+00:00,297280642.7670129,491200,2367.54405,165248057.9617979
2024-11-01 12:00:00+00:00,70002.01,71632.95,69044.0,69387.77,12583.25292,2024-11-01 15:59:59.999000+00:00,887892274.185593,1387197,5787.92728,408606313.6658172
2024-11-01 16:00:00+00:00,69387.78,70515.16,68820.14,69268.0,8722.26319,2024-11-01 19:59:59.999000+00:00,607307707.1307615,1056484,4193.24184,292027071.3786784
2024-11-01 20:00:00+00:00,69268.0,69627.0,68854.5,69496.01,2161.50821,2024-11-01 23:59:59.999000+00:00,149742973.4755836,246737,1024.26276,70967885.9577165
2024-11-02 00:00:00+00:00,69496.0,69914.37,69479.91,69599.99,1888.97948,2024-11-02 03:59:59.999000+00:00,131593250.6886426,243436,993.17873,69200813.6122645
2024-11-02 04:00:00+00:00,69599.99,69823.94,69446.0,69813.91,1298.14761,2024-11-02 07:59:59.999000+00:00,90409396.6300232,205233,637.29919,44388338.1486729
2024-11-02 08:00:00+00:00,69813.91,69838.62,69417.88,69608.0,1279.6003,2024-11-02 11:59:59.999000+00:00,89069835.9062654,217628,554.99684,38632227.4266923
2024-11-02 12:00:00+00:00,69608.0,69711.59,69000.14,69393.17,3365.13104,2024-11-02 15:59:59.999000+00:00,233439805.99064207,513673,1682.64105,116759628.9064554
2024-11-02 16:00:00+00:00,69393.18,69616.0,69215.0,69510.0,1553.51785,2024-11-02 19:59:59.999000+00:00,107889842.2168991,248328,873.16862,60652603.539603
2024-11-02 20:00:00+00:00,69510.0,69571.99,69149.0,69374.74,1136.29615,2024-11-02 23:59:59.999000+00:00,78830296.1986824,175263,486.2227,33737123.182113
2024-11-03 00:00:00+00:00,69374.74,69391.0,67864.16,68379.89,5846.4092,2024-11-03 03:59:59.999000+00:00,400733973.4868284,820156,2380.49281,163153940.0979913
2024-11-03 04:00:00+00:00,68379.9,68771.58,68303.99,68397.42,1961.6419,2024-11-03 07:59:59.999000+00:00,134450118.6156095,312564,1007.33991,69044381.1518605
2024-11-03 08:00:00+00:00,68397.42,68603.58,68200.01,68358.86,2460.80349,2024-11-03 11:59:59.999000+00:00,168362434.4060136,372068,1358.08171,92928418.8590108
2024-11-03 12:00:00+00:00,68358.86,68560.0,67478.73,68090.9,6042.77974,2024-11-03 15:59:59.999000+00:00,410675251.85612166,952566,2775.24415,188603418.42679992
2024-11-03 16:00:00+00:00,68090.91,68693.81,67667.21,68679.0,4811.23179,2024-11-03 19:59:59.999000+00:00,328462402.4741746,740406,2621.76883,179021197.7496038
2024-11-03 20:00:00+00:00,68679.0,69358.0,68492.82,68775.99,3872.83631,2024-11-03 23:59:59.999000+00:00,266982025.5674545,470269,2134.65436,147187716.8536914
2024-11-04 00:00:00+00:00,68775.99,69500.0,68240.61,69047.86,3531.81884,2024-11-04 03:59:59.999000+00:00,243434050.084516,842654,1829.68576,126146837.6073904
2024-11-04 04:00:00+00:00,69047.86,69401.55,68618.0,68618.0,2753.25815,2024-11-04 07:59:59.999000+00:00,189946641.9945684,517564,1473.77422,101709282.671502
2024-11-04 08:00:00+00:00,68618.0,69036.0,68470.0,68792.71,3061.68173,2024-11-04 11:59:59.999000+00:00,210448280.19837648,718746,1460.64344,100413508.7895128
2024-11-04 12:00:00+00:00,68792.72,69264.52,68202.99,68646.01,6502.898,2024-11-04 15:59:59.999000+00:00,446289398.35346144,1158809,3330.84708,228634627.4839982
